,date_time,site_name,posa_continent,user_location_country,user_location_region,user_location_city,orig_destination_distance,user_id,is_mobile,is_package,channel,srch_ci,srch_co,srch_adults_cnt,srch_children_cnt,srch_rm_cnt,srch_destination_id,srch_destination_type_id,is_booking,cnt,hotel_continent,hotel_country,hotel_market,hotel_cluster
2911,2014-08-21 22:53:57,2,3,66,462,52482,5666.4130000000005,14943,0,0,3,2014-09-07,2014-09-11,2,0,1,21788,6,0,1,6,105,29,35
2912,2014-08-21 22:55:02,2,3,66,462,52482,5666.1586,14943,0,0,3,2014-09-07,2014-09-11,2,0,1,21788,6,0,1,6,105,29,60
2913,2014-08-21 22:56:26,2,3,66,462,52482,5667.1706,14943,0,0,3,2014-09-07,2014-09-11,2,0,1,21787,6,0,1,6,105,29,51
2914,2014-08-21 22:57:04,2,3,66,462,52482,5666.8103,14943,0,0,3,2014-09-07,2014-09-11,2,0,1,21787,6,0,1,6,105,29,75
2915,2014-08-24 16:32:28,2,3,66,462,52482,5446.1443,14943,0,0,1,2014-09-11,2014-09-13,2,0,1,8785,1,0,1,6,105,809,81
2916,2014-08-24 16:33:26,2,3,66,462,52482,5439.0959,14943,0,0,1,2014-09-11,2014-09-13,2,0,1,8785,1,0,1,6,105,1848,20
2917,2014-08-25 22:04:34,2,3,66,462,52482,5667.1059,14943,0,0,1,2014-09-07,2014-09-11,2,0,1,21787,6,0,1,6,105,29,35
2918,2014-08-25 22:06:57,2,3,66,462,52482,5667.1102,14943,0,0,1,2014-09-07,2014-09-11,2,0,1,21787,6,0,1,6,105,29,14
2919,2014-08-25 22:09:32,2,3,66,462,52482,5667.3585,14943,0,0,1,2014-09-07,2014-09-11,2,0,1,21787,6,0,1,6,105,29,35
2920,2014-08-25 22:12:21,2,3,66,462,52482,5667.8071,14943,0,0,1,2014-09-07,2014-09-11,2,0,1,21787,6,0,1,6,105,29,8
2921,2014-08-25 22:13:33,2,3,66,462,52482,5667.1004,14943,0,0,1,2014-09-07,2014-09-11,2,0,1,21787,6,0,1,6,105,29,8
2922,2014-09-02 14:24:31,2,3,66,462,12565,5605.6043,14943,0,0,0,2014-09-07,2014-09-11,2,0,1,21788,6,0,1,6,105,29,14
2923,2013-08-11 09:34:29,34,3,205,354,25315,2088.9968,14947,0,0,9,,,2,0,1,8288,1,0,1,2,198,399,37
2924,2013-08-11 09:35:04,34,3,205,354,25315,2088.9968,14947,0,0,9,2013-08-11,2013-08-14,2,0,1,8288,1,0,1,2,198,399,37
2925,2013-08-11 09:37:52,34,3,205,354,25315,2088.8905,14947,0,0,9,2013-08-11,2013-08-14,2,0,1,26414,6,0,1,2,198,399,51
2926,2013-08-11 09:38:59,34,3,205,354,25315,2088.8905,14947,0,0,9,2013-08-11,2013-08-14,2,0,1,26414,6,1,1,2,198,399,51
2927,2014-11-28 14:27:52,34,3,69,761,41949,,14947,0,0,9,2014-12-07,2014-12-12,2,0,1,51776,1,0,1,6,135,276,29
2928,2014-12-10 00:56:23,34,3,69,761,41949,,14947,0,0,9,2014-12-11,2014-12-12,1,0,1,21915,6,0,1,6,135,278,28
2929,2014-12-10 01:00:17,34,3,69,761,41949,,14947,0,0,9,2014-12-11,2014-12-12,1,0,1,21915,6,1,1,6,135,278,28
2930,2014-03-29 20:03:00,2,3,66,346,50466,1385.8346,15286,0,1,1,2014-04-19,2014-04-21,2,0,1,32704,4,0,2,2,50,743,9
2931,2014-03-29 20:23:05,2,3,66,346,50466,1385.8346,15286,0,1,1,2014-04-20,2014-04-22,2,0,1,32704,4,1,1,2,50,743,9
2932,2014-04-01 14:52:46,2,3,66,346,50466,612.3827,15286,0,1,1,2014-04-12,2014-04-14,2,0,1,13670,4,0,2,2,50,663,10
2933,2014-06-04 00:02:09,2,3,66,346,50466,355.5875,15286,0,0,1,2014-07-03,2014-07-04,1,0,1,12217,6,0,3,2,50,365,13
2934,2014-06-04 00:07:28,2,3,66,346,50466,355.5875,15286,0,0,1,2014-07-03,2014-07-04,1,0,1,12217,6,1,1,2,50,365,13
2935,2014-07-29 11:14:29,2,3,66,346,49400,1373.9742,15286,0,0,1,2014-08-21,2014-08-23,2,0,1,32704,4,0,1,2,50,743,21
2936,2014-07-29 11:16:39,2,3,66,346,49400,1373.7226,15286,0,0,1,2014-08-21,2014-08-23,2,0,1,32704,4,0,4,2,50,743,50
2937,2014-07-29 11:18:19,2,3,66,346,49400,1374.1272,15286,0,0,1,2014-08-21,2014-08-23,2,0,1,32704,4,0,1,2,50,743,21
2938,2014-07-29 11:18:26,2,3,66,346,49400,1373.4229999999998,15286,0,0,1,2014-08-21,2014-08-23,2,0,1,32704,4,0,1,2,50,743,33
2939,2014-07-29 11:29:34,2,3,66,346,49400,1374.0392,15286,0,0,1,2014-08-21,2014-08-23,2,0,1,32704,4,0,1,2,50,743,91
2940,2014-07-29 11:31:17,2,3,66,346,49400,1373.6816,15286,0,0,1,2014-08-21,2014-08-23,2,0,1,32704,4,0,3,2,50,743,4
2941,2014-07-29 12:07:01,2,3,66,346,49400,1373.6816,15286,0,0,1,2014-08-21,2014-08-23,2,0,1,32704,4,1,1,2,50,743,4
2942,2014-08-13 00:59:21,2,3,66,346,49400,505.7399,15286,0,0,1,2014-08-19,2014-08-20,3,0,1,64627,6,0,1,2,50,1632,16
2943,2014-08-13 01:23:04,2,3,66,346,49400,303.5911,15286,0,0,1,2014-08-24,2014-08-25,2,0,1,12206,6,0,1,2,50,628,24
2944,2014-08-13 01:24:38,2,3,66,346,49400,304.2575,15286,0,0,1,2014-08-24,2014-08-25,2,0,1,12206,6,0,1,2,50,628,84
2945,2014-08-13 01:25:54,2,3,66,346,49400,304.0362,15286,0,0,1,2014-08-24,2014-08-25,2,0,1,12206,6,0,1,2,50,628,45
2946,2014-08-13 08:34:46,2,3,66,346,49400,304.1247,15286,0,0,1,2014-08-24,2014-08-25,2,0,1,12206,6,0,1,2,50,628,45
2947,2014-08-13 08:35:35,2,3,66,346,49400,304.0362,15286,0,0,1,2014-08-24,2014-08-25,2,0,1,12206,6,0,1,2,50,628,45
2948,2014-08-13 08:38:39,2,3,66,346,49400,303.6594,15286,0,0,1,2014-08-24,2014-08-25,2,0,1,12206,6,0,1,2,50,628,24
2949,2014-08-13 08:40:25,2,3,66,346,49400,304.2268,15286,0,0,1,2014-08-24,2014-08-25,2,0,1,12206,6,0,1,2,50,628,45
2950,2014-08-13 08:42:09,2,3,66,346,49400,303.6246,15286,0,0,1,2014-08-24,2014-08-25,2,0,1,12206,6,0,1,2,50,628,24
2951,2014-08-15 22:26:06,2,3,66,346,49400,523.4316,15286,0,0,1,2014-08-19,2014-08-20,3,0,1,64627,6,0,3,2,50,1632,34
2952,2014-08-15 22:29:30,2,3,66,346,49400,503.3042,15286,0,0,1,2014-08-19,2014-08-20,3,0,1,64627,6,0,1,2,50,1632,18
2953,2014-08-15 22:40:55,2,3,66,346,49400,1050.5259,15286,0,0,1,2014-08-19,2014-08-20,3,0,1,43002,1,0,1,2,50,530,28
2954,2014-08-15 22:52:27,2,3,66,346,49400,523.4316,15286,0,0,1,2014-08-19,2014-08-20,2,0,1,64627,6,0,1,2,50,1632,34
2955,2014-08-15 22:57:34,2,3,66,346,49400,523.4316,15286,0,0,1,2014-08-19,2014-08-20,2,0,1,64627,6,1,1,2,50,1632,34
2956,2014-08-18 20:17:03,2,3,66,346,49400,523.4316,15286,0,0,1,2014-08-19,2014-08-20,2,0,1,64627,6,0,1,2,50,1632,34
2957,2014-08-18 20:24:52,2,3,66,346,49400,303.7868,15286,0,0,1,2014-08-24,2014-08-25,2,0,1,12206,6,0,1,2,50,628,38
2958,2014-08-18 20:25:30,2,3,66,346,49400,304.0362,15286,0,0,1,2014-08-24,2014-08-25,2,0,1,12206,6,0,1,2,50,628,45
2959,2014-08-18 20:36:25,2,3,66,346,49400,756.1311,15286,0,0,1,2014-08-23,2014-08-24,2,0,1,11821,1,0,1,2,50,648,48
2960,2014-08-18 20:40:05,2,3,66,346,49400,762.3105,15286,0,0,1,2014-08-23,2014-08-24,2,0,1,11821,1,0,1,2,50,648,91
2961,2014-08-18 20:41:27,2,3,66,346,49400,764.0925,15286,0,0,1,2014-08-23,2014-08-24,2,0,1,11821,1,0,1,2,50,648,91
2962,2014-08-18 21:34:18,2,3,66,346,49400,304.0362,15286,0,0,1,2014-08-24,2014-08-25,2,0,1,12206,6,0,2,2,50,628,45
2963,2014-08-18 21:37:00,2,3,66,346,49400,304.0362,15286,0,0,1,2014-08-24,2014-08-25,2,0,1,12206,6,1,1,2,50,628,45
2964,2014-08-18 21:39:39,2,3,66,346,49400,303.5911,15286,0,0,1,2014-08-24,2014-08-25,2,0,1,12206,6,0,1,2,50,628,24
2965,2014-09-16 09:22:19,2,3,66,184,40034,816.1526,15324,0,0,2,2014-11-06,2014-11-10,2,0,1,3072,3,0,1,2,50,366,23
2966,2014-11-17 13:42:19,2,3,66,184,40034,388.6463,15324,0,1,9,2014-12-01,2014-12-03,1,0,1,8802,1,0,1,2,50,503,5
2967,2014-11-17 13:43:30,2,3,66,184,40034,388.50300000000004,15324,0,1,9,2014-12-01,2014-12-03,1,0,1,8802,1,0,1,2,50,503,41
2968,2013-07-18 23:23:27,2,3,66,153,50542,1746.608,15632,0,1,9,2013-07-21,2013-07-27,2,1,1,8791,1,0,1,4,8,110,52
2969,2013-07-19 00:07:38,2,3,66,153,50542,1746.608,15632,0,1,9,2013-07-23,2013-07-29,2,1,1,8791,1,1,1,4,8,110,52
2970,2014-09-22 13:11:40,2,3,66,153,50542,2849.88,15632,0,1,2,2014-10-04,2014-10-11,2,1,1,11439,1,0,1,4,163,1503,87
2971,2014-09-22 13:21:48,2,3,66,153,50542,5959.6004,15632,0,1,2,2014-10-04,2014-10-10,2,1,1,8275,1,0,1,4,196,2027,30
2972,2014-09-22 13:24:14,2,3,66,153,50542,5959.3963,15632,0,1,2,2014-10-04,2014-10-10,2,1,1,8275,1,0,2,4,196,2027,25
2973,2014-09-22 13:25:27,2,3,66,153,50542,5959.5392,15632,0,1,2,2014-10-04,2014-10-10,2,1,1,8275,1,0,1,4,196,2027,82
2974,2014-09-22 13:26:40,2,3,66,153,50542,5959.139,15632,0,1,2,2014-10-04,2014-10-10,2,1,1,8275,1,0,2,4,196,2027,99
2975,2014-09-22 13:28:00,2,3,66,153,50542,5957.8921,15632,0,1,2,2014-10-04,2014-10-10,2,1,1,8275,1,0,2,4,196,2027,38
2976,2014-09-22 13:31:44,2,3,66,153,50542,5959.1423,15632,0,1,2,2014-10-04,2014-10-10,2,1,1,8275,1,0,2,4,196,2027,78
2977,2014-09-22 13:40:30,2,3,66,153,50542,2308.6639999999998,15632,0,1,2,2014-10-04,2014-10-11,2,1,1,1152,1,0,1,4,47,1502,65
2978,2014-09-22 13:56:21,2,3,66,153,50542,1557.2053,15632,0,1,2,2014-10-04,2014-10-10,2,1,1,21751,1,0,1,4,8,114,20
2979,2014-09-22 13:58:38,2,3,66,153,50542,1557.3339999999998,15632,0,1,2,2014-10-04,2014-10-10,2,1,1,21751,1,0,1,4,8,114,52
2980,2014-09-22 14:00:06,2,3,66,153,50542,1557.6453,15632,0,1,2,2014-10-04,2014-10-10,2,1,1,21751,1,0,2,4,8,114,31
2981,2014-09-22 14:03:55,2,3,66,153,50542,2926.2527,15632,0,1,2,2014-10-04,2014-10-11,2,1,1,13094,3,0,1,2,50,212,0
2982,2014-09-22 14:06:53,2,3,66,153,50542,2926.2327,15632,0,1,2,2014-10-04,2014-10-11,2,1,1,13094,3,0,1,2,50,212,21
2983,2014-09-22 14:13:18,2,3,66,153,50542,761.0443,15632,0,1,2,2014-10-05,2014-10-12,2,1,1,8805,1,0,1,4,8,120,52
2984,2014-09-22 14:17:31,2,3,66,153,50542,1745.8437,15632,0,1,2,2014-10-05,2014-10-12,2,1,1,12188,6,0,1,4,8,110,65
2985,2014-09-22 14:32:50,2,3,66,153,50542,1747.5816,15632,0,1,2,2014-10-04,2014-10-11,2,1,1,12188,6,0,2,4,8,110,52
2986,2014-09-22 14:37:08,2,3,66,153,50542,1743.8836,15632,0,1,2,2014-10-04,2014-10-11,2,1,1,12188,6,0,1,4,8,110,96
2987,2014-09-22 14:43:01,2,3,66,153,50542,1747.6967,15632,0,1,2,2014-10-04,2014-10-11,2,1,1,12188,6,0,2,4,8,110,87
2988,2014-09-22 14:51:10,2,3,66,153,50542,1743.7407,15632,0,1,2,2014-10-05,2014-10-11,2,1,1,12188,6,0,2,4,8,110,87
2989,2014-09-22 15:02:17,2,3,66,153,50542,2990.6132,15632,0,1,2,2014-10-05,2014-10-11,2,1,1,11334,1,0,1,4,96,201,65
2990,2014-09-22 15:13:59,2,3,66,153,50542,2850.1865,15632,0,1,2,2014-10-05,2014-10-11,2,1,1,11459,3,0,1,4,163,1503,87
2991,2014-09-22 15:16:28,2,3,66,153,50542,2370.2885,15632,0,1,2,2014-10-05,2014-10-11,2,1,1,11336,6,0,1,4,47,1511,65
2992,2014-09-22 15:20:22,2,3,66,153,50542,2331.3284,15632,0,1,2,2014-10-05,2014-10-11,2,1,1,8864,1,0,1,4,47,1508,65
2993,2014-09-22 15:22:29,2,3,66,153,50542,2359.0873,15632,0,1,2,2014-10-05,2014-10-11,2,1,1,8864,1,0,3,4,47,1511,65
2994,2014-09-22 15:30:51,2,3,66,153,50542,2854.2639,15632,0,1,2,2014-10-05,2014-10-11,3,1,1,11439,1,0,1,4,163,1503,87
2995,2014-09-22 15:35:23,2,3,66,153,50542,2280.8957,15632,0,1,2,2014-10-05,2014-10-12,3,1,1,22391,1,0,1,4,146,1547,65
2996,2014-09-22 15:38:18,2,3,66,153,50542,2281.8138,15632,0,1,2,2014-10-05,2014-10-12,3,1,1,22391,1,0,2,4,146,1547,52
2997,2014-09-22 15:40:22,2,3,66,153,50542,2279.5333,15632,0,1,2,2014-10-05,2014-10-12,3,1,1,22391,1,0,1,4,146,1547,87
2998,2014-09-22 15:44:48,2,3,66,153,50542,2281.6644,15632,0,1,2,2014-10-05,2014-10-12,3,1,1,22391,1,0,1,4,146,1547,61
2999,2014-09-22 15:47:27,2,3,66,153,50542,2926.4009,15632,0,1,2,2014-10-05,2014-10-12,3,1,1,50192,3,0,2,2,50,212,40
3000,2014-09-22 15:51:50,2,3,66,153,50542,1355.7408,15632,0,1,2,2014-10-05,2014-10-12,3,1,1,8787,1,0,1,4,8,109,51
3001,2014-09-22 16:13:25,2,3,66,153,50542,3064.8476,15632,0,1,2,2014-10-04,2014-10-11,3,1,1,9600,1,0,1,4,32,1411,5
3002,2014-09-22 16:18:58,2,3,66,153,50542,1964.3645,15632,0,1,2,2014-10-04,2014-10-11,3,1,1,44045,3,0,2,2,50,701,53
3003,2014-09-22 16:21:01,2,3,66,153,50542,1963.9823,15632,0,1,2,2014-10-04,2014-10-11,3,1,1,44045,3,0,1,2,50,701,70
3004,2014-09-22 16:21:56,2,3,66,153,50542,1964.0503,15632,0,1,2,2014-10-04,2014-10-11,3,1,1,44045,3,0,1,2,50,701,98
3005,2014-09-22 16:24:20,2,3,66,153,50542,1943.9305,15632,0,1,2,2014-10-04,2014-10-12,3,1,1,11621,1,0,1,2,50,703,83
3006,2014-09-22 16:28:48,2,3,66,153,50542,2858.966,15632,0,1,2,2014-10-04,2014-10-11,3,1,1,11439,1,0,1,4,163,1503,87
3007,2014-09-22 16:30:17,2,3,66,153,50542,2818.1096,15632,0,1,2,2014-10-04,2014-10-11,3,1,1,11439,1,0,1,4,163,1503,80
3008,2014-09-22 16:32:58,2,3,66,153,50542,2854.4197,15632,0,1,2,2014-10-04,2014-10-11,3,1,1,11439,1,0,1,4,163,1503,65
3009,2014-09-22 16:34:42,2,3,66,153,50542,2862.0106,15632,0,1,2,2014-10-04,2014-10-11,3,1,1,11439,1,0,1,4,163,1503,84
3010,2014-09-22 16:38:49,2,3,66,153,50542,2854.2639,15632,0,1,2,2014-10-04,2014-10-11,3,1,1,11439,1,0,1,4,163,1503,87
3011,2014-09-24 17:24:49,2,3,66,153,50542,2862.0106,15632,1,1,2,2014-10-05,2014-10-11,3,1,1,11439,1,0,1,4,163,1503,84
3012,2014-09-24 17:30:20,2,3,66,153,50542,2854.2639,15632,1,1,2,2014-10-05,2014-10-11,3,1,1,11439,1,0,1,4,163,1503,87
3013,2014-09-29 19:11:52,2,3,66,153,50542,1746.6905,15632,1,1,2,2014-10-05,2014-10-06,2,1,1,8791,1,0,1,4,8,110,65
3014,2014-09-29 19:15:54,2,3,66,153,50542,1747.3471,15632,1,1,2,2014-10-05,2014-10-06,2,1,1,8791,1,0,1,4,8,110,65
3015,2014-09-29 19:22:31,2,3,66,153,50542,1744.3752,15632,1,1,2,2014-10-05,2014-10-06,2,1,1,8791,1,0,1,4,8,110,65
3016,2014-09-29 20:54:41,2,3,66,153,50542,2990.3140000000003,15632,1,1,2,2014-10-05,2014-10-11,2,1,1,11334,1,0,1,4,96,201,26
3017,2014-09-29 20:56:49,2,3,66,153,50542,2991.3204,15632,1,1,2,2014-10-05,2014-10-11,2,1,1,11334,1,0,1,4,96,201,0
3018,2014-09-29 21:02:37,2,3,66,153,50542,1082.7995,15632,1,1,2,2014-10-05,2014-10-11,2,1,1,1916,1,0,3,4,8,1357,65
3019,2014-09-29 21:17:29,2,3,66,153,50542,1083.1518,15632,1,1,2,2014-10-05,2014-10-11,2,1,1,1916,1,0,1,4,8,1357,76
3020,2014-09-30 19:55:20,2,3,66,153,50542,1252.5406,15632,0,1,1,2014-10-05,2014-10-12,2,1,1,11972,1,0,1,4,8,1456,34
3021,2014-09-30 20:00:53,2,3,66,153,50542,1251.8512,15632,0,1,1,2014-10-05,2014-10-12,2,1,1,11972,1,0,7,4,8,1456,20
3022,2014-09-30 20:04:23,2,3,66,153,50542,1251.2628,15632,0,1,1,2014-10-05,2014-10-12,2,1,1,11972,1,0,1,4,8,1456,87
3023,2014-09-30 20:06:44,2,3,66,153,50542,1249.1856,15632,0,1,1,2014-10-05,2014-10-12,2,1,1,11972,1,0,1,4,8,1456,22
3024,2014-09-30 20:09:08,2,3,66,153,50542,1249.3478,15632,0,1,1,2014-10-05,2014-10-12,2,1,1,11972,1,0,1,4,8,1456,31
3025,2014-09-30 20:15:13,2,3,66,153,50542,1251.1948,15632,0,1,1,2014-10-05,2014-10-12,2,1,1,11972,1,0,1,4,8,1456,87
3026,2014-09-30 20:16:33,2,3,66,153,50542,1251.8478,15632,0,1,1,2014-10-05,2014-10-12,2,1,1,11972,1,0,2,4,8,1456,87
3027,2014-09-30 20:39:46,2,3,66,153,50542,1355.7693,15632,0,1,1,2014-10-05,2014-10-12,2,1,1,8787,1,0,1,4,8,109,87
3028,2014-09-30 20:43:39,2,3,66,153,50542,1358.2598,15632,0,1,1,2014-10-05,2014-10-12,2,1,1,8787,1,0,1,4,8,109,87
3029,2014-09-30 20:59:40,2,3,66,153,50542,1747.3471,15632,0,1,1,2014-10-04,2014-10-10,2,1,1,8791,1,0,1,4,8,110,65
3030,2014-09-30 21:05:07,2,3,66,153,50542,1746.608,15632,0,1,1,2014-10-04,2014-10-10,2,1,1,8791,1,0,2,4,8,110,52
3031,2014-09-30 21:18:16,2,3,66,153,50542,2848.7207,15632,0,1,1,2014-10-04,2014-10-10,1,0,1,11439,1,0,1,4,163,1503,87
3032,2014-09-30 21:23:22,2,3,66,153,50542,2850.1865,15632,0,1,1,2014-10-04,2014-10-10,1,0,1,11439,1,0,1,4,163,1503,87
3033,2014-09-30 21:28:07,2,3,66,153,50542,2851.4729,15632,0,1,1,2014-10-04,2014-10-10,2,1,1,11439,1,0,1,4,163,1503,87
3034,2014-10-03 22:33:54,2,3,66,153,50542,1746.5698,15632,1,1,2,2014-10-04,2014-10-10,2,1,1,12439,5,0,1,4,8,110,84
3035,2014-10-03 22:34:57,2,3,66,153,50542,1746.9093,15632,1,1,2,2014-10-04,2014-10-10,2,1,1,12439,5,0,1,4,8,110,87
3036,2014-10-03 22:37:59,2,3,66,153,50542,1746.6875,15632,1,1,2,2014-10-04,2014-10-10,2,1,1,12439,5,0,1,4,8,110,34
3037,2014-10-03 22:39:43,2,3,66,153,50542,1747.5132,15632,1,1,2,2014-10-04,2014-10-10,2,1,1,12439,5,0,1,4,8,110,65
3038,2014-10-03 22:44:41,2,3,66,153,50542,1746.9537,15632,1,1,2,2014-10-04,2014-10-10,2,1,2,12439,5,0,1,4,8,110,71
3039,2014-10-03 22:47:22,2,3,66,153,50542,1746.2449,15632,1,1,2,2014-10-04,2014-10-10,2,1,2,12439,5,0,1,4,8,110,73
3040,2014-10-03 22:50:26,2,3,66,153,50542,1745.7993,15632,1,1,2,2014-10-04,2014-10-10,2,1,2,12439,5,0,1,4,8,110,54
3041,2014-10-03 22:51:27,2,3,66,153,50542,1749.9117,15632,1,1,2,2014-10-04,2014-10-10,2,1,2,12439,5,0,2,4,8,126,66
3042,2014-10-04 20:50:07,2,3,66,153,50542,1747.5816,15632,0,1,2,2014-10-05,2014-10-12,2,1,1,12188,6,0,1,4,8,110,52
3043,2014-10-04 20:57:48,2,3,66,153,50542,1358.2598,15632,0,1,2,2014-10-05,2014-10-12,2,1,1,8787,1,0,1,4,8,109,87
3044,2014-10-04 20:59:39,2,3,66,153,50542,1355.7693,15632,0,1,2,2014-10-05,2014-10-12,2,1,1,8787,1,0,1,4,8,109,87
3045,2014-10-04 21:09:20,2,3,66,153,50542,957.2721,15632,0,1,2,2014-10-05,2014-10-12,2,1,1,8810,1,0,1,4,8,1532,31
3046,2014-10-04 21:11:22,2,3,66,153,50542,954.3666,15632,0,1,2,2014-10-05,2014-10-12,2,1,1,8810,1,0,1,4,8,1532,87
3047,2014-10-04 21:24:43,2,3,66,153,50542,1081.1646,15632,0,1,2,2014-10-05,2014-10-11,2,1,1,1916,1,0,2,4,8,1357,40
3048,2014-10-04 21:26:31,2,3,66,153,50542,1082.6587,15632,0,1,2,2014-10-05,2014-10-11,2,1,1,1916,1,0,2,4,8,1357,77
3049,2014-10-04 21:29:48,2,3,66,153,50542,1082.7995,15632,0,1,2,2014-10-05,2014-10-11,2,1,1,1916,1,0,1,4,8,1357,65
3050,2014-10-04 22:51:02,2,3,66,153,50542,1746.9093,15632,0,1,1,2014-10-05,2014-10-12,1,1,1,8791,1,0,1,4,8,110,87
3051,2014-10-05 11:15:59,2,3,66,153,50542,1743.7407,15632,0,1,2,2014-10-06,2014-10-13,1,1,1,8791,1,0,1,4,8,110,87
3052,2014-10-05 14:44:42,2,3,66,153,50542,1746.6267,15632,0,0,2,2014-10-06,2014-10-12,2,1,1,8791,1,0,2,4,8,110,52
3053,2014-10-05 14:48:36,2,3,66,153,50542,1746.6267,15632,0,0,2,2014-10-07,2014-10-12,2,1,1,8791,1,0,1,4,8,110,52
3054,2014-06-24 17:20:58,2,3,66,174,40789,82.9426,15704,1,0,9,2014-07-01,2014-07-03,2,1,1,14797,1,0,1,2,50,369,25
3055,2014-06-24 17:22:47,2,3,66,174,40789,76.8234,15704,1,0,9,2014-07-01,2014-07-03,2,1,1,14797,1,0,1,2,50,369,33
3056,2014-06-24 17:25:38,2,3,66,174,40789,70.2267,15704,1,0,9,2014-07-01,2014-07-03,2,1,1,14797,1,0,1,2,50,369,94
3057,2014-06-24 17:26:19,2,3,66,174,40789,76.7877,15704,1,0,9,2014-07-01,2014-07-03,2,1,1,14797,1,0,1,2,50,369,33
3058,2014-06-24 17:27:37,2,3,66,174,40789,76.7877,15704,1,1,9,2014-07-01,2014-07-03,2,1,1,14797,1,0,1,2,50,369,33
3059,2014-06-29 22:46:10,2,3,66,174,40789,76.6641,15704,1,0,1,2014-07-06,2014-07-08,2,1,1,14797,1,0,1,2,50,369,48
3060,2014-06-29 22:47:32,2,3,66,174,40789,82.9426,15704,1,0,1,2014-07-06,2014-07-08,2,1,1,14797,1,0,1,2,50,369,25
3061,2014-06-29 22:48:46,2,3,66,174,40789,82.9426,15704,1,0,1,2014-07-21,2014-07-24,2,1,1,14797,1,0,1,2,50,369,25
3062,2014-06-29 22:50:24,2,3,66,174,40789,76.7877,15704,1,0,1,2014-07-06,2014-07-08,2,1,1,14797,1,0,1,2,50,369,33
3063,2014-06-29 22:50:56,2,3,66,174,40789,79.0841,15704,1,0,1,2014-07-06,2014-07-08,2,1,1,14797,1,0,1,2,50,369,91
3064,2014-06-29 22:52:22,2,3,66,174,40789,79.2273,15704,1,0,1,2014-07-06,2014-07-08,2,1,1,14797,1,0,1,2,50,369,91
3065,2014-06-29 22:57:39,2,3,66,174,40789,76.7132,15704,1,0,1,2014-07-06,2014-07-08,2,1,1,14797,1,0,1,2,50,369,76
3066,2014-06-30 10:38:40,2,3,66,174,40789,180.9337,15704,1,0,9,2014-07-01,2014-07-04,2,1,1,28708,4,0,1,2,50,355,34
3067,2014-06-30 10:40:15,2,3,66,174,40789,180.6859,15704,1,0,9,2014-07-01,2014-07-04,2,1,1,28708,4,0,1,2,50,355,18
3068,2014-06-30 10:41:51,2,3,66,174,40789,179.8151,15704,1,0,9,2014-07-01,2014-07-04,2,1,1,28708,4,0,1,2,50,355,0
3069,2014-06-30 20:49:49,2,3,66,174,40789,98.6257,15704,1,0,2,2014-07-01,2014-07-03,2,0,1,1531,3,0,1,2,50,365,72
3070,2014-07-01 13:16:15,2,3,66,174,40789,99.0902,15704,1,0,9,2014-07-01,2014-07-03,2,2,1,1531,3,0,1,2,50,365,70
3071,2014-07-01 13:17:27,2,3,66,174,40789,98.7372,15704,1,0,9,2014-07-01,2014-07-03,2,2,1,1531,3,0,1,2,50,365,17
3072,2014-07-01 13:18:26,2,3,66,174,40789,98.8687,15704,1,0,9,2014-07-01,2014-07-03,2,2,1,1531,3,0,1,2,50,365,70
3073,2014-07-01 13:22:58,2,3,66,174,40789,98.8687,15704,1,0,9,2014-07-01,2014-07-03,2,2,1,1531,3,1,1,2,50,365,70
3074,2014-07-02 14:28:31,2,3,66,174,24103,10.9607,15704,1,0,9,2014-07-03,2014-07-05,2,1,1,1531,3,0,1,2,50,365,70
3075,2014-07-02 14:28:47,2,3,66,174,24103,10.9607,15704,1,1,9,2014-07-03,2014-07-05,2,1,1,1531,3,0,1,2,50,365,70
3076,2014-07-05 09:37:30,2,3,66,174,40789,213.3465,15704,1,0,9,2014-08-03,2014-08-06,2,1,1,8278,1,0,1,2,50,368,21
3077,2014-07-05 15:28:56,2,3,66,174,40789,98.8687,15704,1,1,2,2014-08-03,2014-08-06,2,1,1,1531,3,0,2,2,50,365,70
3078,2014-07-07 11:24:09,2,3,66,174,14752,84.1085,15704,1,0,9,2014-07-07,2014-07-08,2,1,1,11620,1,0,1,2,50,369,21
3079,2014-07-14 13:30:42,2,3,66,174,40789,82.9426,15704,1,0,9,2014-07-22,2014-07-24,1,0,1,14797,1,0,1,2,50,369,25
3080,2014-07-14 13:32:07,2,3,66,174,40789,82.9426,15704,1,0,9,2014-08-31,2014-09-01,2,1,1,14797,1,0,1,2,50,369,25
3081,2013-09-11 07:43:18,2,3,66,174,41016,2539.228,15775,0,0,3,2013-09-24,2013-09-25,2,0,1,3105,3,0,1,2,50,448,43
3082,2013-09-11 07:51:06,2,3,66,174,41016,2539.228,15775,0,0,3,2013-09-24,2013-09-25,2,0,1,3105,3,1,1,2,50,448,43
3083,2014-07-16 13:53:49,2,3,66,184,20752,4906.1975,15775,0,0,0,2014-10-07,2014-10-12,2,0,1,8252,1,0,2,6,170,313,22
3084,2014-07-16 14:05:38,2,3,66,184,20752,4905.8671,15775,0,0,0,2014-10-07,2014-10-12,2,0,1,8252,1,0,1,6,170,313,46
3085,2014-07-16 14:08:42,2,3,66,184,20752,4906.0609,15775,0,0,0,2014-10-07,2014-10-12,2,0,1,8252,1,0,1,6,170,313,46
